time_interval_hour,total_instruction_activity
2022-06-28 07:00:00.000000 UTC,19559197
2022-06-28 08:00:00.000000 UTC,20002164
2022-06-28 09:00:00.000000 UTC,20305832
2022-06-28 10:00:00.000000 UTC,20184431
2022-06-28 11:00:00.000000 UTC,20061565
2022-06-28 12:00:00.000000 UTC,20190738
2022-06-28 13:00:00.000000 UTC,19792913
2022-06-28 14:00:00.000000 UTC,20455090
2022-06-28 15:00:00.000000 UTC,20247385
2022-06-28 16:00:00.000000 UTC,19955345
2022-06-28 17:00:00.000000 UTC,19878353
2022-06-28 18:00:00.000000 UTC,19387789
2022-06-28 19:00:00.000000 UTC,19606408
2022-06-28 20:00:00.000000 UTC,19134321
2022-06-28 21:00:00.000000 UTC,19755050
2022-06-28 22:00:00.000000 UTC,19497306
2022-06-28 23:00:00.000000 UTC,18901197
2022-06-29 00:00:00.000000 UTC,18804599
2022-06-29 01:00:00.000000 UTC,18844905
2022-06-29 02:00:00.000000 UTC,19121411
2022-06-29 03:00:00.000000 UTC,18705931
2022-06-29 04:00:00.000000 UTC,19010734
2022-06-29 05:00:00.000000 UTC,18137360
2022-06-29 06:00:00.000000 UTC,19210759
2022-06-29 07:00:00.000000 UTC,19396657
2022-06-29 08:00:00.000000 UTC,18953262
2022-06-29 09:00:00.000000 UTC,19573464
2022-06-29 10:00:00.000000 UTC,19685966
2022-06-29 11:00:00.000000 UTC,19148746
2022-06-29 12:00:00.000000 UTC,18237385
2022-06-29 13:00:00.000000 UTC,16578579
2022-06-29 14:00:00.000000 UTC,18252128
2022-06-29 15:00:00.000000 UTC,19348444
2022-06-29 16:00:00.000000 UTC,17257087
2022-06-29 17:00:00.000000 UTC,18174761
2022-06-29 18:00:00.000000 UTC,19077165
2022-06-29 19:00:00.000000 UTC,18070447
2022-06-29 20:00:00.000000 UTC,17999836
2022-06-29 21:00:00.000000 UTC,18306198
2022-06-29 22:00:00.000000 UTC,18551071
2022-06-29 23:00:00.000000 UTC,19946730
2022-06-30 00:00:00.000000 UTC,20466792
2022-06-30 01:00:00.000000 UTC,20066262
2022-06-30 02:00:00.000000 UTC,19529197
2022-06-30 03:00:00.000000 UTC,19435663
2022-06-30 04:00:00.000000 UTC,20502324
2022-06-30 05:00:00.000000 UTC,19899955
2022-06-30 06:00:00.000000 UTC,19496765
2022-06-30 07:00:00.000000 UTC,20549876
2022-06-30 08:00:00.000000 UTC,20782235
2022-06-30 09:00:00.000000 UTC,19846204
2022-06-30 10:00:00.000000 UTC,19145175
2022-06-30 11:00:00.000000 UTC,21078688
2022-06-30 12:00:00.000000 UTC,20665628
2022-06-30 13:00:00.000000 UTC,19829469
2022-06-30 14:00:00.000000 UTC,19149682
2022-06-30 15:00:00.000000 UTC,19539916
2022-06-30 16:00:00.000000 UTC,15190472
2022-06-30 17:00:00.000000 UTC,19805800
2022-06-30 18:00:00.000000 UTC,19749206
2022-06-30 19:00:00.000000 UTC,15857447
2022-06-30 20:00:00.000000 UTC,18732039
2022-06-30 21:00:00.000000 UTC,19173320
2022-06-30 22:00:00.000000 UTC,19334646
2022-06-30 23:00:00.000000 UTC,19001495
2022-07-01 00:00:00.000000 UTC,17788871
2022-07-01 01:00:00.000000 UTC,16255988
2022-07-01 02:00:00.000000 UTC,14703042
2022-07-01 03:00:00.000000 UTC,18986908
2022-07-01 04:00:00.000000 UTC,18323565
2022-07-01 05:00:00.000000 UTC,19238294
2022-07-01 06:00:00.000000 UTC,18795077
2022-07-01 07:00:00.000000 UTC,18527833
2022-07-01 08:00:00.000000 UTC,18703200
2022-07-01 09:00:00.000000 UTC,19007482
2022-07-01 10:00:00.000000 UTC,18623717
2022-07-01 11:00:00.000000 UTC,18675379
2022-07-01 12:00:00.000000 UTC,18602918
2022-07-01 13:00:00.000000 UTC,18622100
2022-07-01 14:00:00.000000 UTC,18274869
2022-07-01 15:00:00.000000 UTC,17376233
2022-07-01 16:00:00.000000 UTC,18447999
2022-07-01 17:00:00.000000 UTC,18973882
2022-07-01 18:00:00.000000 UTC,19333227
2022-07-01 19:00:00.000000 UTC,19937511
2022-07-01 20:00:00.000000 UTC,17045227
2022-07-01 21:00:00.000000 UTC,20068812
2022-07-01 22:00:00.000000 UTC,19264541
2022-07-01 23:00:00.000000 UTC,19409826
2022-07-02 00:00:00.000000 UTC,19944448
2022-07-02 01:00:00.000000 UTC,19727732
2022-07-02 02:00:00.000000 UTC,19701473
2022-07-02 03:00:00.000000 UTC,19332590
2022-07-02 04:00:00.000000 UTC,19833381
2022-07-02 05:00:00.000000 UTC,20122624
2022-07-02 06:00:00.000000 UTC,20773271
2022-07-02 07:00:00.000000 UTC,19840444
2022-07-02 08:00:00.000000 UTC,18139314
2022-07-02 09:00:00.000000 UTC,17992773
2022-07-02 10:00:00.000000 UTC,18338249
2022-07-02 11:00:00.000000 UTC,18321376
2022-07-02 12:00:00.000000 UTC,17980999
2022-07-02 13:00:00.000000 UTC,18069118
2022-07-02 14:00:00.000000 UTC,17294179
2022-07-02 15:00:00.000000 UTC,17716660
2022-07-02 16:00:00.000000 UTC,17345139
2022-07-02 17:00:00.000000 UTC,17430875
2022-07-02 18:00:00.000000 UTC,16867991
2022-07-02 19:00:00.000000 UTC,16971618
2022-07-02 20:00:00.000000 UTC,17086189
2022-07-02 21:00:00.000000 UTC,16646677
2022-07-02 22:00:00.000000 UTC,15069736
2022-07-02 23:00:00.000000 UTC,15138406
2022-07-03 00:00:00.000000 UTC,14916938
2022-07-03 01:00:00.000000 UTC,15687183
2022-07-03 02:00:00.000000 UTC,14960858
2022-07-03 03:00:00.000000 UTC,15193372
2022-07-03 04:00:00.000000 UTC,15504941
2022-07-03 05:00:00.000000 UTC,14902138
2022-07-03 06:00:00.000000 UTC,15294649
2022-07-03 07:00:00.000000 UTC,15693745
2022-07-03 08:00:00.000000 UTC,14653711
2022-07-03 09:00:00.000000 UTC,14935510
2022-07-03 10:00:00.000000 UTC,15275111
2022-07-03 11:00:00.000000 UTC,15008236
2022-07-03 12:00:00.000000 UTC,15593273
2022-07-03 13:00:00.000000 UTC,15371409
2022-07-03 14:00:00.000000 UTC,14987510
2022-07-03 15:00:00.000000 UTC,14807290
2022-07-03 16:00:00.000000 UTC,15466854
2022-07-03 17:00:00.000000 UTC,15505682
2022-07-03 18:00:00.000000 UTC,15018408
2022-07-03 19:00:00.000000 UTC,15434771
2022-07-03 20:00:00.000000 UTC,14522196
2022-07-03 21:00:00.000000 UTC,15260081
2022-07-03 22:00:00.000000 UTC,15704165
2022-07-03 23:00:00.000000 UTC,15442572
2022-07-04 00:00:00.000000 UTC,15460795
2022-07-04 01:00:00.000000 UTC,15379495
2022-07-04 02:00:00.000000 UTC,14715313
2022-07-04 03:00:00.000000 UTC,15765983
2022-07-04 04:00:00.000000 UTC,17976081
2022-07-04 05:00:00.000000 UTC,18247904
2022-07-04 06:00:00.000000 UTC,18947801
2022-07-04 07:00:00.000000 UTC,18375151
2022-07-04 08:00:00.000000 UTC,19445910
2022-07-04 09:00:00.000000 UTC,19726103
2022-07-04 10:00:00.000000 UTC,19842906
2022-07-04 11:00:00.000000 UTC,19799994
2022-07-04 12:00:00.000000 UTC,19618908
2022-07-04 13:00:00.000000 UTC,19458289
2022-07-04 14:00:00.000000 UTC,19806126
2022-07-04 15:00:00.000000 UTC,19874302
2022-07-04 16:00:00.000000 UTC,20274328
2022-07-04 17:00:00.000000 UTC,20090493
2022-07-04 18:00:00.000000 UTC,20099300
2022-07-04 19:00:00.000000 UTC,19175690
2022-07-04 20:00:00.000000 UTC,19905750
2022-07-04 21:00:00.000000 UTC,19532583
2022-07-04 22:00:00.000000 UTC,20383270
2022-07-04 23:00:00.000000 UTC,19512206
2022-07-05 00:00:00.000000 UTC,19555370
2022-07-05 01:00:00.000000 UTC,20332176
2022-07-05 02:00:00.000000 UTC,20479262
2022-07-05 03:00:00.000000 UTC,20201229
2022-07-05 04:00:00.000000 UTC,20504418
2022-07-05 05:00:00.000000 UTC,20390546
2022-07-05 06:00:00.000000 UTC,19885238
2022-07-05 07:00:00.000000 UTC,20316908
2022-07-05 08:00:00.000000 UTC,20585937
2022-07-05 09:00:00.000000 UTC,20742292
2022-07-05 10:00:00.000000 UTC,20872535
2022-07-05 11:00:00.000000 UTC,20279021
2022-07-05 12:00:00.000000 UTC,18525101
2022-07-05 13:00:00.000000 UTC,20068224
2022-07-05 14:00:00.000000 UTC,19104290
2022-07-05 15:00:00.000000 UTC,15447304
2022-07-05 16:00:00.000000 UTC,16038606
2022-07-05 17:00:00.000000 UTC,14737239
2022-07-05 18:00:00.000000 UTC,16767077
2022-07-05 19:00:00.000000 UTC,17633958
2022-07-05 20:00:00.000000 UTC,15096049
2022-07-05 21:00:00.000000 UTC,17435240
2022-07-05 22:00:00.000000 UTC,17916146
2022-07-05 23:00:00.000000 UTC,21609557
2022-07-06 00:00:00.000000 UTC,16858193
2022-07-06 01:00:00.000000 UTC,16245782
2022-07-06 02:00:00.000000 UTC,17969062
2022-07-06 03:00:00.000000 UTC,19301168
2022-07-06 04:00:00.000000 UTC,20374210
2022-07-06 05:00:00.000000 UTC,19563628
2022-07-06 06:00:00.000000 UTC,18913725
2022-07-06 07:00:00.000000 UTC,20130308
2022-07-06 08:00:00.000000 UTC,18617020
2022-07-06 09:00:00.000000 UTC,17771090
2022-07-06 10:00:00.000000 UTC,19254183
2022-07-06 11:00:00.000000 UTC,15876367
2022-07-06 12:00:00.000000 UTC,15061315
2022-07-06 13:00:00.000000 UTC,14681835
2022-07-06 14:00:00.000000 UTC,15467227
2022-07-06 15:00:00.000000 UTC,16182052
2022-07-06 16:00:00.000000 UTC,16766685
2022-07-06 17:00:00.000000 UTC,15257676
2022-07-06 18:00:00.000000 UTC,15896630
2022-07-06 19:00:00.000000 UTC,16300102
2022-07-06 20:00:00.000000 UTC,16206066
2022-07-06 21:00:00.000000 UTC,17166055
2022-07-06 22:00:00.000000 UTC,19505009
2022-07-06 23:00:00.000000 UTC,19797280
2022-07-07 00:00:00.000000 UTC,20313369
2022-07-07 01:00:00.000000 UTC,19838438
2022-07-07 02:00:00.000000 UTC,17797280
2022-07-07 03:00:00.000000 UTC,16898991
2022-07-07 04:00:00.000000 UTC,17585046
2022-07-07 05:00:00.000000 UTC,20729709
2022-07-07 06:00:00.000000 UTC,21147733
2022-07-07 07:00:00.000000 UTC,20058845
2022-07-07 08:00:00.000000 UTC,19274935
2022-07-07 09:00:00.000000 UTC,19634901
2022-07-07 10:00:00.000000 UTC,20284465
2022-07-07 11:00:00.000000 UTC,20762307
2022-07-07 12:00:00.000000 UTC,20886819
2022-07-07 13:00:00.000000 UTC,20636599
2022-07-07 14:00:00.000000 UTC,19515898
2022-07-07 15:00:00.000000 UTC,20954681
2022-07-07 16:00:00.000000 UTC,19758880
2022-07-07 17:00:00.000000 UTC,19296684
2022-07-07 18:00:00.000000 UTC,18327936
2022-07-07 19:00:00.000000 UTC,15777548
2022-07-07 20:00:00.000000 UTC,16684567
2022-07-07 21:00:00.000000 UTC,17086253
2022-07-07 22:00:00.000000 UTC,17352366
2022-07-07 23:00:00.000000 UTC,19469150
2022-07-08 00:00:00.000000 UTC,19444944
2022-07-08 01:00:00.000000 UTC,19239881
2022-07-08 02:00:00.000000 UTC,19585290
2022-07-08 03:00:00.000000 UTC,19230633
2022-07-08 04:00:00.000000 UTC,19368446
2022-07-08 05:00:00.000000 UTC,19087939
2022-07-08 06:00:00.000000 UTC,19854767
2022-07-08 07:00:00.000000 UTC,19616785
2022-07-08 08:00:00.000000 UTC,19819418
2022-07-08 09:00:00.000000 UTC,19333726
2022-07-08 10:00:00.000000 UTC,20677524
2022-07-08 11:00:00.000000 UTC,20139535
2022-07-08 12:00:00.000000 UTC,18961345
2022-07-08 13:00:00.000000 UTC,19144372
2022-07-08 14:00:00.000000 UTC,18611831
2022-07-08 15:00:00.000000 UTC,17434935
2022-07-08 16:00:00.000000 UTC,19357710
2022-07-08 17:00:00.000000 UTC,18767732
2022-07-08 18:00:00.000000 UTC,19189054
2022-07-08 19:00:00.000000 UTC,17196603
2022-07-08 20:00:00.000000 UTC,16780678
2022-07-08 21:00:00.000000 UTC,17434478
2022-07-08 22:00:00.000000 UTC,17877723
2022-07-08 23:00:00.000000 UTC,18917606
2022-07-09 00:00:00.000000 UTC,19552594
2022-07-09 01:00:00.000000 UTC,19317049
2022-07-09 02:00:00.000000 UTC,19669796
2022-07-09 03:00:00.000000 UTC,19943043
2022-07-09 04:00:00.000000 UTC,19937333
2022-07-09 05:00:00.000000 UTC,19358281
2022-07-09 06:00:00.000000 UTC,20075587
2022-07-09 07:00:00.000000 UTC,19469198
2022-07-09 08:00:00.000000 UTC,20208385
2022-07-09 09:00:00.000000 UTC,19306777
2022-07-09 10:00:00.000000 UTC,19068756
2022-07-09 11:00:00.000000 UTC,18709972
2022-07-09 12:00:00.000000 UTC,18722810
2022-07-09 13:00:00.000000 UTC,18845661
2022-07-09 14:00:00.000000 UTC,18859452
2022-07-09 15:00:00.000000 UTC,18898805
2022-07-09 16:00:00.000000 UTC,18979555
2022-07-09 17:00:00.000000 UTC,18534357
2022-07-09 18:00:00.000000 UTC,19314717
2022-07-09 19:00:00.000000 UTC,15837365
2022-07-09 20:00:00.000000 UTC,18154495
2022-07-09 21:00:00.000000 UTC,19521466
2022-07-09 22:00:00.000000 UTC,20306601
2022-07-09 23:00:00.000000 UTC,20416633
2022-07-10 00:00:00.000000 UTC,20414372
2022-07-10 01:00:00.000000 UTC,21170619
2022-07-10 02:00:00.000000 UTC,20561752
2022-07-10 03:00:00.000000 UTC,20615012
2022-07-10 04:00:00.000000 UTC,20543358
2022-07-10 05:00:00.000000 UTC,20347537
2022-07-10 06:00:00.000000 UTC,20966288
2022-07-10 07:00:00.000000 UTC,20866270
2022-07-10 08:00:00.000000 UTC,20423722
2022-07-10 09:00:00.000000 UTC,20572650
2022-07-10 10:00:00.000000 UTC,21731152
2022-07-10 11:00:00.000000 UTC,20468631
2022-07-10 12:00:00.000000 UTC,21807560
2022-07-10 13:00:00.000000 UTC,20308102
2022-07-10 14:00:00.000000 UTC,20021164
2022-07-10 15:00:00.000000 UTC,19537146
2022-07-10 16:00:00.000000 UTC,19323599
2022-07-10 17:00:00.000000 UTC,19100540
2022-07-10 18:00:00.000000 UTC,19875852
2022-07-10 19:00:00.000000 UTC,19439517
2022-07-10 20:00:00.000000 UTC,19483415
2022-07-10 21:00:00.000000 UTC,20676294
2022-07-10 22:00:00.000000 UTC,21466006
2022-07-10 23:00:00.000000 UTC,20496208
2022-07-11 00:00:00.000000 UTC,17365646
2022-07-11 01:00:00.000000 UTC,20488522
2022-07-11 02:00:00.000000 UTC,22030044
2022-07-11 03:00:00.000000 UTC,21911417
2022-07-11 04:00:00.000000 UTC,20775316
2022-07-11 05:00:00.000000 UTC,20495040
2022-07-11 06:00:00.000000 UTC,20794766
2022-07-11 07:00:00.000000 UTC,16956319
2022-07-11 08:00:00.000000 UTC,20045847
2022-07-11 09:00:00.000000 UTC,21485158
2022-07-11 10:00:00.000000 UTC,21151002
2022-07-11 11:00:00.000000 UTC,19962444
2022-07-11 12:00:00.000000 UTC,20963764
2022-07-11 13:00:00.000000 UTC,19983811
2022-07-11 14:00:00.000000 UTC,20447003
2022-07-11 15:00:00.000000 UTC,16678048
2022-07-11 16:00:00.000000 UTC,19657398
2022-07-11 17:00:00.000000 UTC,16031862
2022-07-11 18:00:00.000000 UTC,15198525
2022-07-11 19:00:00.000000 UTC,18137403
2022-07-11 20:00:00.000000 UTC,17073433
2022-07-11 21:00:00.000000 UTC,20240952
2022-07-11 22:00:00.000000 UTC,19379903
2022-07-11 23:00:00.000000 UTC,20028115
2022-07-12 00:00:00.000000 UTC,19670204
2022-07-12 01:00:00.000000 UTC,19346098
2022-07-12 02:00:00.000000 UTC,19961548
2022-07-12 03:00:00.000000 UTC,19653842
2022-07-12 04:00:00.000000 UTC,19673617
2022-07-12 05:00:00.000000 UTC,19680725
2022-07-12 06:00:00.000000 UTC,18691968
2022-07-12 07:00:00.000000 UTC,17813237
2022-07-12 08:00:00.000000 UTC,19162086
2022-07-12 09:00:00.000000 UTC,18986005
2022-07-12 10:00:00.000000 UTC,18065777
2022-07-12 11:00:00.000000 UTC,19774318
2022-07-12 12:00:00.000000 UTC,19916243
2022-07-12 13:00:00.000000 UTC,20800729
2022-07-12 14:00:00.000000 UTC,21071850
2022-07-12 15:00:00.000000 UTC,20609765
2022-07-12 16:00:00.000000 UTC,19716708
2022-07-12 17:00:00.000000 UTC,20503145
2022-07-12 18:00:00.000000 UTC,16849322
2022-07-12 19:00:00.000000 UTC,17640696
2022-07-12 20:00:00.000000 UTC,19649890
2022-07-12 21:00:00.000000 UTC,20041205
2022-07-12 22:00:00.000000 UTC,17992592
2022-07-12 23:00:00.000000 UTC,19856667
2022-07-13 00:00:00.000000 UTC,18788465
2022-07-13 01:00:00.000000 UTC,19153091
2022-07-13 02:00:00.000000 UTC,19881543
2022-07-13 03:00:00.000000 UTC,19762741
2022-07-13 04:00:00.000000 UTC,20044216
2022-07-13 05:00:00.000000 UTC,17567312
2022-07-13 06:00:00.000000 UTC,19807780
2022-07-13 07:00:00.000000 UTC,20439225
2022-07-13 08:00:00.000000 UTC,19911492
2022-07-13 09:00:00.000000 UTC,19386819
2022-07-13 10:00:00.000000 UTC,19704333
2022-07-13 11:00:00.000000 UTC,20636764
2022-07-13 12:00:00.000000 UTC,18688863
2022-07-13 13:00:00.000000 UTC,20392121
2022-07-13 14:00:00.000000 UTC,21343049
2022-07-13 15:00:00.000000 UTC,21000465
2022-07-13 16:00:00.000000 UTC,19536487
2022-07-13 17:00:00.000000 UTC,18796552
2022-07-13 18:00:00.000000 UTC,19248819
2022-07-13 19:00:00.000000 UTC,21170671
2022-07-13 20:00:00.000000 UTC,20649492
2022-07-13 21:00:00.000000 UTC,20960625
2022-07-13 22:00:00.000000 UTC,21751131
2022-07-13 23:00:00.000000 UTC,21814609
2022-07-14 00:00:00.000000 UTC,22184563
2022-07-14 01:00:00.000000 UTC,22091193
2022-07-14 02:00:00.000000 UTC,21987162
2022-07-14 03:00:00.000000 UTC,22167724
2022-07-14 04:00:00.000000 UTC,21855557
2022-07-14 05:00:00.000000 UTC,21626721
2022-07-14 06:00:00.000000 UTC,20990870
2022-07-14 07:00:00.000000 UTC,21058441
2022-07-14 08:00:00.000000 UTC,21664256
2022-07-14 09:00:00.000000 UTC,21518576
2022-07-14 10:00:00.000000 UTC,20747854
2022-07-14 11:00:00.000000 UTC,20496625
2022-07-14 12:00:00.000000 UTC,21361771
2022-07-14 13:00:00.000000 UTC,21264369
2022-07-14 14:00:00.000000 UTC,20786056
2022-07-14 15:00:00.000000 UTC,19988866
2022-07-14 16:00:00.000000 UTC,18984618
2022-07-14 17:00:00.000000 UTC,17044694
2022-07-14 18:00:00.000000 UTC,18672770
2022-07-14 19:00:00.000000 UTC,18472795
2022-07-14 20:00:00.000000 UTC,19081575
2022-07-14 21:00:00.000000 UTC,20411424
2022-07-14 22:00:00.000000 UTC,21620497
2022-07-14 23:00:00.000000 UTC,21107858
2022-07-15 00:00:00.000000 UTC,20535581
2022-07-15 01:00:00.000000 UTC,17111520
2022-07-15 02:00:00.000000 UTC,19235616
2022-07-15 03:00:00.000000 UTC,20687986
2022-07-15 04:00:00.000000 UTC,20605809
2022-07-15 05:00:00.000000 UTC,20845957
2022-07-15 06:00:00.000000 UTC,21247609
2022-07-15 07:00:00.000000 UTC,21467473
2022-07-15 08:00:00.000000 UTC,19627887
2022-07-15 09:00:00.000000 UTC,20146013
2022-07-15 10:00:00.000000 UTC,21354611
2022-07-15 11:00:00.000000 UTC,20922888
2022-07-15 12:00:00.000000 UTC,20500776
2022-07-15 13:00:00.000000 UTC,20459725
2022-07-15 14:00:00.000000 UTC,19379741
2022-07-15 15:00:00.000000 UTC,18562748
2022-07-15 16:00:00.000000 UTC,17536224
2022-07-15 17:00:00.000000 UTC,18054143
2022-07-15 18:00:00.000000 UTC,16809647
2022-07-15 19:00:00.000000 UTC,16709910
2022-07-15 20:00:00.000000 UTC,17650749
2022-07-15 21:00:00.000000 UTC,18273527
2022-07-15 22:00:00.000000 UTC,21194899
2022-07-15 23:00:00.000000 UTC,20279275
2022-07-16 00:00:00.000000 UTC,18364141
2022-07-16 01:00:00.000000 UTC,20039533
2022-07-16 02:00:00.000000 UTC,20334752
2022-07-16 03:00:00.000000 UTC,20369224
2022-07-16 04:00:00.000000 UTC,20046698
2022-07-16 05:00:00.000000 UTC,19539091
2022-07-16 06:00:00.000000 UTC,19784078
2022-07-16 07:00:00.000000 UTC,20142339
2022-07-16 08:00:00.000000 UTC,21037198
2022-07-16 09:00:00.000000 UTC,20431066
2022-07-16 10:00:00.000000 UTC,21059664
2022-07-16 11:00:00.000000 UTC,21420870
2022-07-16 12:00:00.000000 UTC,20871027
2022-07-16 13:00:00.000000 UTC,20996777
2022-07-16 14:00:00.000000 UTC,20920201
2022-07-16 15:00:00.000000 UTC,20163446
2022-07-16 16:00:00.000000 UTC,17783439
2022-07-16 17:00:00.000000 UTC,18962555
2022-07-16 18:00:00.000000 UTC,18056296
2022-07-16 19:00:00.000000 UTC,20211755
2022-07-16 20:00:00.000000 UTC,18533232
2022-07-16 21:00:00.000000 UTC,16792471
2022-07-16 22:00:00.000000 UTC,17598280
2022-07-16 23:00:00.000000 UTC,16906873
2022-07-17 00:00:00.000000 UTC,18253381
2022-07-17 01:00:00.000000 UTC,19027949
2022-07-17 02:00:00.000000 UTC,19500646
2022-07-17 03:00:00.000000 UTC,20350204
2022-07-17 04:00:00.000000 UTC,20217732
2022-07-17 05:00:00.000000 UTC,18967252
2022-07-17 06:00:00.000000 UTC,20084948
2022-07-17 07:00:00.000000 UTC,19527425
2022-07-17 08:00:00.000000 UTC,19238852
2022-07-17 09:00:00.000000 UTC,20802979
2022-07-17 10:00:00.000000 UTC,19459879
2022-07-17 11:00:00.000000 UTC,19231255
2022-07-17 12:00:00.000000 UTC,19581446
2022-07-17 13:00:00.000000 UTC,18527282
2022-07-17 14:00:00.000000 UTC,18940570
2022-07-17 15:00:00.000000 UTC,18148722
2022-07-17 16:00:00.000000 UTC,18586188
2022-07-17 17:00:00.000000 UTC,16012949
2022-07-17 18:00:00.000000 UTC,18236218
2022-07-17 19:00:00.000000 UTC,18503109
2022-07-17 20:00:00.000000 UTC,18978871
2022-07-17 21:00:00.000000 UTC,19826397
2022-07-17 22:00:00.000000 UTC,19686710
2022-07-17 23:00:00.000000 UTC,18707584
2022-07-18 00:00:00.000000 UTC,19656455
2022-07-18 01:00:00.000000 UTC,18799880
2022-07-18 02:00:00.000000 UTC,19425789
2022-07-18 03:00:00.000000 UTC,19355909
2022-07-18 04:00:00.000000 UTC,19262143
2022-07-18 05:00:00.000000 UTC,17289923
2022-07-18 06:00:00.000000 UTC,17951401
2022-07-18 07:00:00.000000 UTC,18412747
2022-07-18 08:00:00.000000 UTC,18993592
2022-07-18 09:00:00.000000 UTC,19401358
2022-07-18 10:00:00.000000 UTC,19349081
2022-07-18 11:00:00.000000 UTC,19421622
2022-07-18 12:00:00.000000 UTC,18277116
2022-07-18 13:00:00.000000 UTC,16594171
2022-07-18 14:00:00.000000 UTC,15913973
2022-07-18 15:00:00.000000 UTC,13621420
2022-07-18 16:00:00.000000 UTC,15454551
2022-07-18 17:00:00.000000 UTC,14316318
2022-07-18 18:00:00.000000 UTC,14955426
2022-07-18 19:00:00.000000 UTC,13560996
2022-07-18 20:00:00.000000 UTC,15885413
2022-07-18 21:00:00.000000 UTC,18657432
2022-07-18 22:00:00.000000 UTC,18829689
2022-07-18 23:00:00.000000 UTC,17982522
2022-07-19 00:00:00.000000 UTC,18562991
2022-07-19 01:00:00.000000 UTC,19872476
2022-07-19 02:00:00.000000 UTC,20190210
2022-07-19 03:00:00.000000 UTC,20289803
2022-07-19 04:00:00.000000 UTC,20372524
2022-07-19 05:00:00.000000 UTC,20076994
2022-07-19 06:00:00.000000 UTC,19980070
2022-07-19 07:00:00.000000 UTC,20214188
2022-07-19 08:00:00.000000 UTC,20130014
2022-07-19 09:00:00.000000 UTC,18833934
2022-07-19 10:00:00.000000 UTC,19834974
2022-07-19 11:00:00.000000 UTC,19507400
2022-07-19 12:00:00.000000 UTC,19063800
2022-07-19 13:00:00.000000 UTC,18934682
2022-07-19 14:00:00.000000 UTC,19635113
2022-07-19 15:00:00.000000 UTC,18874960
2022-07-19 16:00:00.000000 UTC,16767018
2022-07-19 17:00:00.000000 UTC,19163775
2022-07-19 18:00:00.000000 UTC,18630950
2022-07-19 19:00:00.000000 UTC,18681471
2022-07-19 20:00:00.000000 UTC,16214531
2022-07-19 21:00:00.000000 UTC,17632736
2022-07-19 22:00:00.000000 UTC,20060802
2022-07-19 23:00:00.000000 UTC,19636624
2022-07-20 00:00:00.000000 UTC,19860265
2022-07-20 01:00:00.000000 UTC,19554089
2022-07-20 02:00:00.000000 UTC,20001105
2022-07-20 03:00:00.000000 UTC,20354906
2022-07-20 04:00:00.000000 UTC,19359841
2022-07-20 05:00:00.000000 UTC,19704133
2022-07-20 06:00:00.000000 UTC,19559247
2022-07-20 07:00:00.000000 UTC,19714362
2022-07-20 08:00:00.000000 UTC,20095036
2022-07-20 09:00:00.000000 UTC,21656334
2022-07-20 10:00:00.000000 UTC,20876789
2022-07-20 11:00:00.000000 UTC,20909297
2022-07-20 12:00:00.000000 UTC,20555516
2022-07-20 13:00:00.000000 UTC,20440127
2022-07-20 14:00:00.000000 UTC,20968457
2022-07-20 15:00:00.000000 UTC,19928224
2022-07-20 16:00:00.000000 UTC,20015560
2022-07-20 17:00:00.000000 UTC,19870688
2022-07-20 18:00:00.000000 UTC,21109172
2022-07-20 19:00:00.000000 UTC,20218453
2022-07-20 20:00:00.000000 UTC,18664862
2022-07-20 21:00:00.000000 UTC,20160661
2022-07-20 22:00:00.000000 UTC,19533843
